topic_id,search_term,title,summary,keywords,published_date,link,source,sentiment,polarity,scraped_at
1,private credit,Goldman AM's Reynolds: Private Credit Results Will Vary - Yahoo Finance,"Deep differences in performance are set to emerge between private credit managers, according to Goldman Sachs Asset Management LP's global co-head of private credit James Reynolds.
Recommended Stories","am's, results, vary, private, credit, goldman, reynolds, deep, differences, performance, set, emerge, managers, sachs, asset, management, lp's, global, co-head, james, recommended",2025-10-10,https://finance.yahoo.com/video/goldman-ams-reynolds-private-credit-115025529.html,yahoo finance,positive,0.2359,2025-10-11 09:28:20
